path,scope,phase,family_id,lineage_key,artifact_kind,document_type,extension,bytes,git_state,proposed_storage_class,version,date,proposed_status,status_source,canonical_for,status_note,run_ids,inbound_reference_count,outbound_reference_count,broken_markdown_reference_count,git_first_commit,git_last_commit,scan_truncated
docs/experiments/e5_c001_3b_s1/reports/W_E5_C001_③b_S1_표면복원.md,docs,repo,e5_c001,e5_c001_3b_s1_표면복원,document,report,.md,5150,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,20260708_C001;20260708_e5_c001_3b_s1,6,19,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/reports/W_③b_레시피설계_레퍼런스기반_20260707.md,docs,repo,e5_c001,3b_레시피설계_레퍼런스기반,document,report,.md,8844,tracked,A,,20260707,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,5,0,0,388819155cc65983dc6de1c6f49fab99a529f3a1,388819155cc65983dc6de1c6f49fab99a529f3a1,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_coverage.csv,docs,repo,e5_c001,e5_c001_3b_s1_coverage,table,evidence_table,.csv,36851,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,4,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_delta.csv,docs,repo,e5_c001,e5_c001_3b_s1_delta,table,evidence_table,.csv,715,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_filter_contrib.csv,docs,repo,e5_c001,e5_c001_3b_s1_filter_contrib,table,evidence_table,.csv,629,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_inventory.csv,docs,repo,e5_c001,e5_c001_3b_s1_inventory,table,evidence_table,.csv,3524,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,20260708_C001,1,27,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_issues.csv,docs,repo,e5_c001,e5_c001_3b_s1_issues,table,issue_log,.csv,50,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_metrics.csv,docs,repo,e5_c001,e5_c001_3b_s1_metrics,table,evidence_table,.csv,41096,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,6,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_render_cause_attribution.csv,docs,repo,e5_c001,e5_c001_3b_s1_render_cause_attribution,table,evidence_table,.csv,1439,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_render_condition_strata.csv,docs,repo,e5_c001,e5_c001_3b_s1_render_condition_strata,table,evidence_table,.csv,2744,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_render_depth_supervision.csv,docs,repo,e5_c001,e5_c001_3b_s1_render_depth_supervision,table,evidence_table,.csv,36258,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_render_eval_metrics.csv,docs,repo,e5_c001,e5_c001_3b_s1_render_eval_metrics,table,evidence_table,.csv,26415,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_render_floater_metrics.csv,docs,repo,e5_c001,e5_c001_3b_s1_render_floater_metrics,table,evidence_table,.csv,1105,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_render_readout_coverage.csv,docs,repo,e5_c001,e5_c001_3b_s1_render_readout_coverage,table,evidence_table,.csv,15844,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_representative_buildings.csv,docs,repo,e5_c001,e5_c001_3b_s1_representative_buildings,table,evidence_table,.csv,1421,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_summary.csv,docs,repo,e5_c001,e5_c001_3b_s1_summary,table,report,.csv,486,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_texture_strata.csv,docs,repo,e5_c001,e5_c001_3b_s1_texture_strata,table,evidence_table,.csv,1237,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_tradeoff.csv,docs,repo,e5_c001,e5_c001_3b_s1_tradeoff,table,evidence_table,.csv,335,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_3b_s1/tables/e5_c001_3b_s1_voxel02.csv,docs,repo,e5_c001,e5_c001_3b_s1_voxel02,table,evidence_table,.csv,3152,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,3,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_8way/README.md,docs,repo,e5_c001,readme,document,guide,.md,1298,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,9,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_8way/reports/W_E5_C001_8way.md,docs,repo,e5_c001,e5_c001_8way,document,report,.md,9524,tracked,A,,,canonical,explicit_repo_rule,e5_c001_8way_report,Reviewed E5 C001 migration decision for the 8-way report.,20260707_C001;20260707_e5_c001_8way;e5p_baseline_acmp_20260706_001813;e5p_baseline_sparse_20260706_002300;w2_1_roofer_default_20260612_152729,3,59,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,388819155cc65983dc6de1c6f49fab99a529f3a1,no
docs/experiments/e5_c001_8way/tables/e5_c001_8way_correction_gain.csv,docs,repo,e5_c001,e5_c001_8way_correction_gain,table,evidence_table,.csv,11763,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_8way/tables/e5_c001_8way_correction_gain_summary.csv,docs,repo,e5_c001,e5_c001_8way_correction_gain_summary,table,report,.csv,399,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_8way/tables/e5_c001_8way_inventory.csv,docs,repo,e5_c001,e5_c001_8way_inventory,table,evidence_table,.csv,3336,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,20260707_C001;e5p_baseline_acmp_20260706_001813;e5p_baseline_sparse_20260706_002300;w2_1_roofer_default_20260612_152729,2,25,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_8way/tables/e5_c001_8way_metrics.csv,docs,repo,e5_c001,e5_c001_8way_metrics,table,evidence_table,.csv,55050,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,6,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_8way/tables/e5_c001_8way_source_summary.csv,docs,repo,e5_c001,e5_c001_8way_source_summary,table,report,.csv,1039,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_8way/tables/e5_c001_8way_strata_summary.csv,docs,repo,e5_c001,e5_c001_8way_strata_summary,table,report,.csv,9352,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,3,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1/README.md,docs,repo,e5_c001,readme,document,guide,.md,2547,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,20,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1/reports/W_E5_C001_corrected-S1_검수·라우팅_20260709.md,docs,repo,e5_c001,e5_c001_corrected_s1_검수·라우팅,document,report,.md,28893,tracked,A,,20260709,canonical,explicit_repo_rule,e5_c001_corrected_s1_review,Reviewed E5 C001 migration decision for the corrected S1 review.,20260709_e5_c001_corrected_s1,2,15,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,388819155cc65983dc6de1c6f49fab99a529f3a1,no
docs/experiments/e5_c001_corrected_s1/reports/W_E5_C001_corrected_S1.md,docs,repo,e5_c001,e5_c001_corrected_s1,document,report,.md,5248,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,20260709_e5_c001_corrected_s1,3,22,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1/tables/e5_c001_corrected_s1_building_8way.csv,docs,repo,e5_c001,e5_c001_corrected_s1_building_8way,table,evidence_table,.csv,43144,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,4,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1/tables/e5_c001_corrected_s1_coverage.csv,docs,repo,e5_c001,e5_c001_corrected_s1_coverage,table,evidence_table,.csv,39925,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,3,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1/tables/e5_c001_corrected_s1_delta.csv,docs,repo,e5_c001,e5_c001_corrected_s1_delta,table,evidence_table,.csv,1227,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1/tables/e5_c001_corrected_s1_densification.csv,docs,repo,e5_c001,e5_c001_corrected_s1_densification,table,evidence_table,.csv,633,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,3,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1/tables/e5_c001_corrected_s1_filter_contrib.csv,docs,repo,e5_c001,e5_c001_corrected_s1_filter_contrib,table,evidence_table,.csv,689,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1/tables/e5_c001_corrected_s1_inventory.csv,docs,repo,e5_c001,e5_c001_corrected_s1_inventory,table,evidence_table,.csv,4094,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,20260709_C001,1,27,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1/tables/e5_c001_corrected_s1_issues.csv,docs,repo,e5_c001,e5_c001_corrected_s1_issues,table,issue_log,.csv,50,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1/tables/e5_c001_corrected_s1_loss.csv,docs,repo,e5_c001,e5_c001_corrected_s1_loss,table,evidence_table,.csv,8194,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,3,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1/tables/e5_c001_corrected_s1_representative_buildings.csv,docs,repo,e5_c001,e5_c001_corrected_s1_representative_buildings,table,evidence_table,.csv,1421,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1/tables/e5_c001_corrected_s1_summary.csv,docs,repo,e5_c001,e5_c001_corrected_s1_summary,table,report,.csv,485,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1/tables/e5_c001_corrected_s1_target_observations.csv,docs,repo,e5_c001,e5_c001_corrected_s1_target_observations,table,evidence_table,.csv,2453,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1/tables/e5_c001_corrected_s1_tradeoff.csv,docs,repo,e5_c001,e5_c001_corrected_s1_tradeoff,table,evidence_table,.csv,334,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1/tables/e5_c001_corrected_s1_validity_breakdown.csv,docs,repo,e5_c001,e5_c001_corrected_s1_validity_breakdown,table,evidence_table,.csv,552,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/README.md,docs,repo,e5_c001,readme,document,guide,.md,3254,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,22,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/reports/W_E5_C001_corrected-S1_재점검_검수·해석_20260709.md,docs,repo,e5_c001,e5_c001_corrected_s1_재점검_검수·해석,document,report,.md,14519,tracked,A,,20260709,canonical,explicit_repo_rule,e5_c001_corrected_s1_recheck_review,Reviewed E5 C001 migration decision for the corrected S1 recheck.,20260709_e5_c001_corrected_s1_recheck,3,4,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/reports/W_E5_C001_corrected_S1_재점검.md,docs,repo,e5_c001,e5_c001_corrected_s1_재점검,document,report,.md,10201,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,20260709_e5_c001_corrected_s1_recheck,3,20,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_building_8way.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_building_8way,table,evidence_table,.csv,122147,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_ckpt_thresholds.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_ckpt_thresholds,table,evidence_table,.csv,8473,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,21,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_config_diff.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_config_diff,table,evidence_table,.csv,1665,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_filter_contrib.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_filter_contrib,table,evidence_table,.csv,255,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_floater_render.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_floater_render,table,evidence_table,.csv,2449,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_gaussian_roofcrop.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_gaussian_roofcrop,table,evidence_table,.csv,15339,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,12,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_inventory.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_inventory,table,evidence_table,.csv,925,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,20260709_C001,1,5,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_issues.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_issues,table,issue_log,.csv,160,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_mono_normal_stats.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_mono_normal_stats,table,evidence_table,.csv,2233,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_preprune_coverage.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_preprune_coverage,table,evidence_table,.csv,120465,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_prune_sweep.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_prune_sweep,table,evidence_table,.csv,3131,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_readout_issues.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_readout_issues,table,issue_log,.csv,50,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_representative_buildings.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_representative_buildings,table,evidence_table,.csv,1421,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_snapshot_inventory.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_snapshot_inventory,table,evidence_table,.csv,2818,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,12,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_summary.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_summary,table,report,.csv,417,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_tradeoff.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_tradeoff,table,evidence_table,.csv,259,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_val3dity_types.csv,docs,repo,e5_c001,e5_c001_corrected_s1_recheck_val3dity_types,table,evidence_table,.csv,50275,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_gsdiag/README.md,docs,repo,e5_c001,readme,document,guide,.md,1946,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,14,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_gsdiag/reports/W_E5_C001_GS진단.md,docs,repo,e5_c001,e5_c001_gs진단,document,report,.md,14091,tracked,A,,,canonical,explicit_repo_rule,e5_c001_gs_diagnostic_report,Reviewed E5 C001 migration decision for the GS diagnostic report.,20260707_C001;20260707_e5_c001_gsdiag;e5p_baseline_acmp_20260706_001813;e5p_baseline_sparse_20260706_002300;w2_1_roofer_default_20260612_152729,3,49,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,388819155cc65983dc6de1c6f49fab99a529f3a1,no
docs/experiments/e5_c001_gsdiag/tables/e5_c001_gsdiag_flattening_location.csv,docs,repo,e5_c001,e5_c001_gsdiag_flattening_location,table,evidence_table,.csv,3527,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_gsdiag/tables/e5_c001_gsdiag_generation_failures.csv,docs,repo,e5_c001,e5_c001_gsdiag_generation_failures,table,evidence_table,.csv,13921,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_gsdiag/tables/e5_c001_gsdiag_headline_summary.csv,docs,repo,e5_c001,e5_c001_gsdiag_headline_summary,table,report,.csv,631,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_gsdiag/tables/e5_c001_gsdiag_pair_deltas.csv,docs,repo,e5_c001,e5_c001_gsdiag_pair_deltas,table,evidence_table,.csv,21280,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
docs/experiments/e5_c001_gsdiag/tables/e5_c001_gsdiag_pointcloud_metrics.csv,docs,repo,e5_c001,e5_c001_gsdiag_pointcloud_metrics,table,evidence_table,.csv,32664,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,9a4fdabdb8c20875b1da76bad351dfdf69778d32,9a4fdabdb8c20875b1da76bad351dfdf69778d32,no
