schema_version,row_type,source_id,source_role,condition_id,seed,building_id,selection_rank,is_core10,is_small_lt50m2,observation_stratum,size_area_stratum,metric_available,provenance_validated,full_state_manifest_path,full_state_manifest_sha256,training_config_path,training_config_sha256,pilot_arm,segmentation_source,max_iter,last_completed_steps,process_completed_steps,process_completed,learning_runs_started,latest_full_checkpoint_path,latest_full_checkpoint_sha256,latest_full_checkpoint_steps,eligible_20k_full_state,partial,guard_status,guard_reason,input_kind,input_path,input_sha256,cityjson_path,cityjson_sha256,roofer_invocation_count,roofer_marker_path,roofer_marker_sha256,roofer_image,roofer_parameters,score_marker_path,score_invocation_count,val3dity_report,val3dity_report_sha256,val3dity_version,val3dity_version_output,val3dity_exit_code,rf_success,rf_pointcloud_unusable,rf_extrusion_mode,lod1_fallback,geometry_has_lod22,has_lod22,val3dity_valid,roof_face_count_model,roof_face_count_ref,face_count_ratio,face_count_ratio_abs_error,roof_rms_m,rms_le_0p3,rms_le_1p0,roof_hausdorff_m,roof_distance_samples,roof_completeness,completeness_ge_0p8,completeness_ge_0p9,completeness_ge_0p95,dense_has_lod22,dense_val3dity_valid,dense_face_count_ratio,dense_face_count_ratio_abs_error,dense_roof_rms_m,dense_roof_hausdorff_m,dense_roof_completeness,delta_has_lod22,delta_val3dity_valid,delta_face_count_ratio_abs_error,delta_roof_rms_m,delta_roof_hausdorff_m,delta_roof_completeness,rms_lt_dense,als_roof_rms_m,rms_gap_to_als_m,als_gap_closed_fraction,crs,score_time_z_shift_m,reference_role
jointbuildgs.pilot_1wave.scoring.v1,building_score,02_seed1001,honest,02,1001,DEBY_LOD2_4907188,7,true,false,low,mid,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/full_state_manifest.json,84fea5113577c662f9598f18b4941c091fb9c607af8513d16d331962f6d0080c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/02_seed1001.yaml,47e3f10335bc7ced21bfe842c8ea33387bded5e3f198234d7ac8037840d69a40,02_photo_control,none,20000,20000,20000,true,2,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/ckpt/step_020000.pt,1396b3e3100bfad4a3474678e50ff207aef488a0f19963b38d8e7fdfc3a39f11,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/classify/attempt_001/scene_classified.las,3db316c136cdd75cf8c06d2d65c1c6efeb1191997241adf18ed14134c4e76a38,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/assembled.city.json,a80c9c93d50fb25baae7979f80841f55c005c531e163996f1e44a26480dd1944,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,816e96f52530acee14d381f74e78ccd22a572cdf69f964ad4a58653e39f9fabf,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/scores.val3dity.json,7837d2592901be7aa73998c60844ed7f44989530ba009fe9acdaf3f79bd3cd7c,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,false,false,true,0,2,0.000000000,1.000000000,,,,,0,0.000000000,false,false,false,true,true,1.500000000,0.500000000,1.354221199,4.138715144,0.999949573,-1,0,0.500000000,,,-0.999949573,,0.173617451,,,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,02_seed1001,honest,02,1001,DEBY_LOD2_4907195,8,true,false,low,mid,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/full_state_manifest.json,84fea5113577c662f9598f18b4941c091fb9c607af8513d16d331962f6d0080c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/02_seed1001.yaml,47e3f10335bc7ced21bfe842c8ea33387bded5e3f198234d7ac8037840d69a40,02_photo_control,none,20000,20000,20000,true,2,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/ckpt/step_020000.pt,1396b3e3100bfad4a3474678e50ff207aef488a0f19963b38d8e7fdfc3a39f11,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/classify/attempt_001/scene_classified.las,3db316c136cdd75cf8c06d2d65c1c6efeb1191997241adf18ed14134c4e76a38,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/assembled.city.json,a80c9c93d50fb25baae7979f80841f55c005c531e163996f1e44a26480dd1944,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,816e96f52530acee14d381f74e78ccd22a572cdf69f964ad4a58653e39f9fabf,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/scores.val3dity.json,7837d2592901be7aa73998c60844ed7f44989530ba009fe9acdaf3f79bd3cd7c,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,false,false,true,0,2,0.000000000,1.000000000,,,,,0,0.000000000,false,false,false,true,true,1.000000000,0.000000000,0.269773262,0.570649324,0.082079788,-1,0,1.000000000,,,-0.082079788,,0.251183004,,,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,02_seed1001,honest,02,1001,DEBY_LOD2_4907196,9,false,false,high,high,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/full_state_manifest.json,84fea5113577c662f9598f18b4941c091fb9c607af8513d16d331962f6d0080c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/02_seed1001.yaml,47e3f10335bc7ced21bfe842c8ea33387bded5e3f198234d7ac8037840d69a40,02_photo_control,none,20000,20000,20000,true,2,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/ckpt/step_020000.pt,1396b3e3100bfad4a3474678e50ff207aef488a0f19963b38d8e7fdfc3a39f11,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/classify/attempt_001/scene_classified.las,3db316c136cdd75cf8c06d2d65c1c6efeb1191997241adf18ed14134c4e76a38,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/assembled.city.json,a80c9c93d50fb25baae7979f80841f55c005c531e163996f1e44a26480dd1944,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,816e96f52530acee14d381f74e78ccd22a572cdf69f964ad4a58653e39f9fabf,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/scores.val3dity.json,7837d2592901be7aa73998c60844ed7f44989530ba009fe9acdaf3f79bd3cd7c,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,true,true,true,7,4,1.750000000,0.750000000,45.938121538,false,false,48.612196962,1709,0.999883243,true,true,true,true,true,1.750000000,0.750000000,0.750791909,13.206432923,0.970367339,0,0,0.000000000,45.187329629,35.405764039,0.029515904,false,3.037625832,42.900495706,19.759777557,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,02_seed1001,honest,02,1001,DEBY_LOD2_4907198,10,true,false,mid,high,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/full_state_manifest.json,84fea5113577c662f9598f18b4941c091fb9c607af8513d16d331962f6d0080c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/02_seed1001.yaml,47e3f10335bc7ced21bfe842c8ea33387bded5e3f198234d7ac8037840d69a40,02_photo_control,none,20000,20000,20000,true,2,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/ckpt/step_020000.pt,1396b3e3100bfad4a3474678e50ff207aef488a0f19963b38d8e7fdfc3a39f11,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/classify/attempt_001/scene_classified.las,3db316c136cdd75cf8c06d2d65c1c6efeb1191997241adf18ed14134c4e76a38,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/assembled.city.json,a80c9c93d50fb25baae7979f80841f55c005c531e163996f1e44a26480dd1944,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,816e96f52530acee14d381f74e78ccd22a572cdf69f964ad4a58653e39f9fabf,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/scores.val3dity.json,7837d2592901be7aa73998c60844ed7f44989530ba009fe9acdaf3f79bd3cd7c,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,false,false,true,0,4,0.000000000,1.000000000,,,,,0,0.000000000,false,false,false,true,true,0.250000000,0.750000000,2.127468875,2.595384354,0.014397369,-1,0,0.250000000,,,-0.014397369,,0.185857192,,,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,02_seed1001,honest,02,1001,DEBY_LOD2_4907201,11,false,false,mid,mid,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/full_state_manifest.json,84fea5113577c662f9598f18b4941c091fb9c607af8513d16d331962f6d0080c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/02_seed1001.yaml,47e3f10335bc7ced21bfe842c8ea33387bded5e3f198234d7ac8037840d69a40,02_photo_control,none,20000,20000,20000,true,2,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/ckpt/step_020000.pt,1396b3e3100bfad4a3474678e50ff207aef488a0f19963b38d8e7fdfc3a39f11,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/classify/attempt_001/scene_classified.las,3db316c136cdd75cf8c06d2d65c1c6efeb1191997241adf18ed14134c4e76a38,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/assembled.city.json,a80c9c93d50fb25baae7979f80841f55c005c531e163996f1e44a26480dd1944,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,816e96f52530acee14d381f74e78ccd22a572cdf69f964ad4a58653e39f9fabf,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/scores.val3dity.json,7837d2592901be7aa73998c60844ed7f44989530ba009fe9acdaf3f79bd3cd7c,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,true,true,false,7,3,2.333333333,1.333333333,45.966566571,false,false,47.626525169,772,0.999940368,true,true,true,true,true,1.666666667,0.666666667,0.222669187,1.243663233,0.963732199,0,-1,0.666666666,45.743897384,46.382861936,0.036208169,false,1.039601420,44.926965151,55.994727024,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,02_seed1001,honest,02,1001,DEBY_LOD2_4907202,12,true,false,mid,mid,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/full_state_manifest.json,84fea5113577c662f9598f18b4941c091fb9c607af8513d16d331962f6d0080c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/02_seed1001.yaml,47e3f10335bc7ced21bfe842c8ea33387bded5e3f198234d7ac8037840d69a40,02_photo_control,none,20000,20000,20000,true,2,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/ckpt/step_020000.pt,1396b3e3100bfad4a3474678e50ff207aef488a0f19963b38d8e7fdfc3a39f11,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/classify/attempt_001/scene_classified.las,3db316c136cdd75cf8c06d2d65c1c6efeb1191997241adf18ed14134c4e76a38,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/assembled.city.json,a80c9c93d50fb25baae7979f80841f55c005c531e163996f1e44a26480dd1944,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,816e96f52530acee14d381f74e78ccd22a572cdf69f964ad4a58653e39f9fabf,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/scores.val3dity.json,7837d2592901be7aa73998c60844ed7f44989530ba009fe9acdaf3f79bd3cd7c,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,false,false,true,0,2,0.000000000,1.000000000,,,,,0,0.000000000,false,false,false,true,true,1.500000000,0.500000000,0.563657590,3.486506786,0.994591924,-1,0,0.500000000,,,-0.994591924,,1.014340763,,,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,02_seed1001,honest,02,1001,DEBY_LOD2_4907204,13,false,false,low,mid,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/full_state_manifest.json,84fea5113577c662f9598f18b4941c091fb9c607af8513d16d331962f6d0080c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/02_seed1001.yaml,47e3f10335bc7ced21bfe842c8ea33387bded5e3f198234d7ac8037840d69a40,02_photo_control,none,20000,20000,20000,true,2,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/ckpt/step_020000.pt,1396b3e3100bfad4a3474678e50ff207aef488a0f19963b38d8e7fdfc3a39f11,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/classify/attempt_001/scene_classified.las,3db316c136cdd75cf8c06d2d65c1c6efeb1191997241adf18ed14134c4e76a38,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/assembled.city.json,a80c9c93d50fb25baae7979f80841f55c005c531e163996f1e44a26480dd1944,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,816e96f52530acee14d381f74e78ccd22a572cdf69f964ad4a58653e39f9fabf,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/scores.val3dity.json,7837d2592901be7aa73998c60844ed7f44989530ba009fe9acdaf3f79bd3cd7c,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,true,true,true,6,2,3.000000000,2.000000000,46.217804330,false,false,49.089612395,903,0.999933210,true,true,true,true,true,4.000000000,3.000000000,0.594419284,2.613603436,0.940879699,0,0,-1.000000000,45.623385046,46.476008959,0.059053511,false,2.954350752,43.263453578,19.332504212,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,02_seed1001,honest,02,1001,DEBY_LOD2_4907205,14,false,false,mid,low,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/full_state_manifest.json,84fea5113577c662f9598f18b4941c091fb9c607af8513d16d331962f6d0080c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/02_seed1001.yaml,47e3f10335bc7ced21bfe842c8ea33387bded5e3f198234d7ac8037840d69a40,02_photo_control,none,20000,20000,20000,true,2,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/ckpt/step_020000.pt,1396b3e3100bfad4a3474678e50ff207aef488a0f19963b38d8e7fdfc3a39f11,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/classify/attempt_001/scene_classified.las,3db316c136cdd75cf8c06d2d65c1c6efeb1191997241adf18ed14134c4e76a38,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/assembled.city.json,a80c9c93d50fb25baae7979f80841f55c005c531e163996f1e44a26480dd1944,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,816e96f52530acee14d381f74e78ccd22a572cdf69f964ad4a58653e39f9fabf,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/scores.val3dity.json,7837d2592901be7aa73998c60844ed7f44989530ba009fe9acdaf3f79bd3cd7c,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,false,false,true,0,2,0.000000000,1.000000000,,,,,0,0.000000000,false,false,false,true,true,0.500000000,0.500000000,0.141182637,0.377169246,0.999862081,-1,0,0.500000000,,,-0.999862081,,1.391123920,,,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,02_seed1001,honest,02,1001,DEBY_LOD2_4907206,15,false,false,mid,mid,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/full_state_manifest.json,84fea5113577c662f9598f18b4941c091fb9c607af8513d16d331962f6d0080c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/02_seed1001.yaml,47e3f10335bc7ced21bfe842c8ea33387bded5e3f198234d7ac8037840d69a40,02_photo_control,none,20000,20000,20000,true,2,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/ckpt/step_020000.pt,1396b3e3100bfad4a3474678e50ff207aef488a0f19963b38d8e7fdfc3a39f11,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/classify/attempt_001/scene_classified.las,3db316c136cdd75cf8c06d2d65c1c6efeb1191997241adf18ed14134c4e76a38,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/assembled.city.json,a80c9c93d50fb25baae7979f80841f55c005c531e163996f1e44a26480dd1944,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,816e96f52530acee14d381f74e78ccd22a572cdf69f964ad4a58653e39f9fabf,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/scores.val3dity.json,7837d2592901be7aa73998c60844ed7f44989530ba009fe9acdaf3f79bd3cd7c,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,true,true,true,3,2,1.500000000,0.500000000,45.815940880,false,false,47.369731187,808,0.999876454,true,true,true,true,true,1.000000000,0.000000000,0.243423103,0.344123219,0.999902274,0,0,0.500000000,45.572517777,47.025607968,-0.000025820,false,0.214563654,45.601377226,-1579.119468893,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,02_seed1001,honest,02,1001,DEBY_LOD2_4908168,16,true,true,high,low,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/full_state_manifest.json,84fea5113577c662f9598f18b4941c091fb9c607af8513d16d331962f6d0080c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/02_seed1001.yaml,47e3f10335bc7ced21bfe842c8ea33387bded5e3f198234d7ac8037840d69a40,02_photo_control,none,20000,20000,20000,true,2,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/ckpt/step_020000.pt,1396b3e3100bfad4a3474678e50ff207aef488a0f19963b38d8e7fdfc3a39f11,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/classify/attempt_001/scene_classified.las,3db316c136cdd75cf8c06d2d65c1c6efeb1191997241adf18ed14134c4e76a38,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/assembled.city.json,a80c9c93d50fb25baae7979f80841f55c005c531e163996f1e44a26480dd1944,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,816e96f52530acee14d381f74e78ccd22a572cdf69f964ad4a58653e39f9fabf,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/scores.val3dity.json,7837d2592901be7aa73998c60844ed7f44989530ba009fe9acdaf3f79bd3cd7c,2.6.0,val3dity  version: 2.6.0,0,true,true,skip,false,false,false,true,0,1,0.000000000,1.000000000,,,,,0,0.000000000,false,false,false,true,true,1.000000000,0.000000000,0.178913202,0.442979418,0.999879645,-1,0,1.000000000,,,-0.999879645,,0.097484721,,,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,02_seed1001,honest,02,1001,DEBY_LOD2_4908178,17,true,false,low,low,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/full_state_manifest.json,84fea5113577c662f9598f18b4941c091fb9c607af8513d16d331962f6d0080c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/02_seed1001.yaml,47e3f10335bc7ced21bfe842c8ea33387bded5e3f198234d7ac8037840d69a40,02_photo_control,none,20000,20000,20000,true,2,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/02/seed_1001/ckpt/step_020000.pt,1396b3e3100bfad4a3474678e50ff207aef488a0f19963b38d8e7fdfc3a39f11,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/classify/attempt_001/scene_classified.las,3db316c136cdd75cf8c06d2d65c1c6efeb1191997241adf18ed14134c4e76a38,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/assembled.city.json,a80c9c93d50fb25baae7979f80841f55c005c531e163996f1e44a26480dd1944,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,816e96f52530acee14d381f74e78ccd22a572cdf69f964ad4a58653e39f9fabf,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/02_seed1001/score/attempt_001/scores.val3dity.json,7837d2592901be7aa73998c60844ed7f44989530ba009fe9acdaf3f79bd3cd7c,2.6.0,val3dity  version: 2.6.0,0,true,true,skip,false,false,false,true,0,2,0.000000000,1.000000000,,,,,0,0.000000000,false,false,false,true,true,0.500000000,0.500000000,0.624888129,1.520071182,0.999921002,-1,0,0.500000000,,,-0.999921002,,0.997029397,,,EPSG:25832,0.000000000,LoD2 scoring only
